Symbol,Name,sectorKey,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Accrual Date
ADCT,ADC THERAPEUTICS SA,Health Care,Equity,"7,241,099.84",0.01,"7,241,099.84","1,740,649.00",4.16,United States,New York Stock Exchange Inc.,USD,1,--
HVT,HAVERTY FURNITURE COMPANIES INC,Consumer Discretionary,Equity,"7,230,962.45",0.01,"7,230,962.45","322,955.00",22.39,United States,New York Stock Exchange Inc.,USD,1,--
RXST,RXSIGHT INC,Health Care,Equity,"7,223,609.19",0.01,"7,223,609.19","838,979.00",8.61,United States,NASDAQ,USD,1,--
RDW,REDWIRE CORP,Industrials,Equity,"7,219,133.74",0.01,"7,219,133.74","1,207,213.00",5.98,United States,New York Stock Exchange Inc.,USD,1,--
ILPT,INDUSTRIAL LOGISTICS PROPERTIES TR,Real Estate,Equity,"7,215,377.40",0.01,"7,215,377.40","1,336,181.00",5.4,United States,NASDAQ,USD,1,--
TMCI,TREACE MEDICAL CONCEPTS INC,Health Care,Equity,"7,209,773.41",0.01,"7,209,773.41","1,157,267.00",6.23,United States,NASDAQ,USD,1,--
KELYA,KELLY SERVICES INC CLASS A,Industrials,Equity,"7,194,408.40",0.01,"7,194,408.40","768,223.00",9.37,United States,NASDAQ,USD,1,--
SWIM,LATHAM GROUP INC,Consumer Discretionary,Equity,"7,187,380.20",0.01,"7,187,380.20","1,088,997.00",6.6,United States,NASDAQ,USD,1,--
DNUT,KRISPY KREME INC,Consumer Discretionary,Equity,"7,180,472.58",0.01,"7,180,472.58","1,836,438.00",3.91,United States,NASDAQ,USD,1,--
RRBI,RED RIVER BANCSHARES INC,Financials,Equity,"7,175,149.89",0.01,"7,175,149.89","109,561.00",65.49,United States,NASDAQ,USD,1,--
NEXN,NEXXEN INTERNATIONAL LTD,Communication,Equity,"7,162,502.55",0.01,"7,162,502.55","921,815.00",7.77,Israel,NASDAQ,USD,1,--
KFS,KINGSWAY FINANCIAL SERVICES INC,Financials,Equity,"7,166,891.80",0.01,"7,166,891.80","490,883.00",14.6,United States,New York Stock Exchange Inc.,USD,1,--
JACK,JACK IN THE BOX INC,Consumer Discretionary,Equity,"7,160,614.65",0.01,"7,160,614.65","449,505.00",15.93,United States,NASDAQ,USD,1,--
MNPR,MONOPAR THERAPEUTICS INC,Health Care,Equity,"7,147,260.00",0.01,"7,147,260.00","88,500.00",80.76,United States,NASDAQ,USD,1,--
NATH,NATHANS FAMOUS INC,Consumer Discretionary,Equity,"7,128,256.26",0.01,"7,128,256.26","67,159.00",106.14,United States,NASDAQ,USD,1,--
ZIP,ZIPRECRUITER INC CLASS A,Communication,Equity,"7,109,917.22",0.01,"7,109,917.22","1,665,086.00",4.27,United States,New York Stock Exchange Inc.,USD,1,--
DDD,3D SYSTEMS CORP,Industrials,Equity,"7,112,461.50",0.01,"7,112,461.50","3,161,094.00",2.25,United States,New York Stock Exchange Inc.,USD,1,--
JBIO,JADE BIOSCIENCES INC,Health Care,Equity,"7,093,949.00",0.01,"7,093,949.00","792,620.00",8.95,United States,NASDAQ,USD,1,--
FNLC,FIRST BANCORP INC,Financials,Equity,"7,066,698.84",0.01,"7,066,698.84","282,442.00",25.02,United States,NASDAQ,USD,1,--
SLP,SIMULATIONS PLUS INC,Health Care,Equity,"7,057,293.32",0.01,"7,057,293.32","398,492.00",17.71,United States,NASDAQ,USD,1,--
BRBS,BLUE RIDGE BANKSHARES INC,Financials,Equity,"7,008,754.35",0.01,"7,008,754.35","1,507,259.00",4.65,United States,Nyse Mkt Llc,USD,1,--
GRNT,GRANITE RIDGE RESOURCES INC,Energy,Equity,"6,998,335.20",0.01,"6,998,335.20","1,295,988.00",5.4,United States,New York Stock Exchange Inc.,USD,1,--
OOMA,OOMA INC,Information Technology,Equity,"6,979,983.92",0.01,"6,979,983.92","590,024.00",11.83,United States,New York Stock Exchange Inc.,USD,1,--
ANNX,ANNEXON INC,Health Care,Equity,"6,977,166.40",0.01,"6,977,166.40","2,310,320.00",3.02,United States,NASDAQ,USD,1,--
PTLO,PORTILLO S INC CLASS A,Consumer Discretionary,Equity,"6,977,274.57",0.01,"6,977,274.57","1,462,741.00",4.77,United States,NASDAQ,USD,1,--
CLW,CLEARWATER PAPER CORP,Materials,Equity,"6,978,683.82",0.01,"6,978,683.82","379,689.00",18.38,United States,New York Stock Exchange Inc.,USD,1,--
MAGN,MAGNERA CORP,Materials,Equity,"6,965,159.10",0.01,"6,965,159.10","800,593.00",8.7,United States,New York Stock Exchange Inc.,USD,1,--
NGS,NATURAL GAS SERVICES GROUP INC,Energy,Equity,"6,941,147.46",0.01,"6,941,147.46","240,511.00",28.86,United States,New York Stock Exchange Inc.,USD,1,--
CIO,CITY OFFICE REIT INC,Real Estate,Equity,"6,889,801.80",0.01,"6,889,801.80","998,522.00",6.9,United States,New York Stock Exchange Inc.,USD,1,--
PLSE,PULSE BIOSCIENCES INC,Health Care,Equity,"6,843,824.13",0.01,"6,843,824.13","435,081.00",15.73,United States,NASDAQ,USD,1,--
CBLL,CERIBELL INC,Health Care,Equity,"6,813,128.76",0.01,"6,813,128.76","589,371.00",11.56,United States,NASDAQ,USD,1,--
GEFB,GREIF INC CLASS B,Materials,Equity,"6,809,022.00",0.01,"6,809,022.00","114,630.00",59.4,United States,New York Stock Exchange Inc.,USD,1,--
PDLB,PONCE FINANCIAL GROUP INC,Financials,Equity,"6,771,374.82",0.01,"6,771,374.82","464,429.00",14.58,United States,NASDAQ,USD,1,--
LOCO,EL POLLO LOCO INC,Consumer Discretionary,Equity,"6,753,105.90",0.01,"6,753,105.90","652,474.00",10.35,United States,NASDAQ,USD,1,--
FSBW,FS BANCORP INC,Financials,Equity,"6,739,401.06",0.01,"6,739,401.06","177,306.00",38.01,United States,NASDAQ,USD,1,--
ASPN,ASPEN AEROGELS INC,Materials,Equity,"6,635,895.03",0.01,"6,635,895.03","1,614,573.00",4.11,United States,New York Stock Exchange Inc.,USD,1,--
PCB,PCB BANCORP,Financials,Equity,"6,617,292.40",0.01,"6,617,292.40","307,495.00",21.52,United States,NASDAQ,USD,1,--
KIDS,ORTHOPEDIATRICS CORP,Health Care,Equity,"6,606,756.40",0.01,"6,606,756.40","402,851.00",16.4,United States,NASDAQ,USD,1,--
MOV,MOVADO GROUP INC,Consumer Discretionary,Equity,"6,599,991.24",0.01,"6,599,991.24","371,412.00",17.77,United States,New York Stock Exchange Inc.,USD,1,--
NCMI,NATIONAL CINEMEDIA INC,Communication,Equity,"6,594,179.58",0.01,"6,594,179.58","1,592,797.00",4.14,United States,NASDAQ,USD,1,--
PKBK,PARKE BANCORP INC,Financials,Equity,"6,597,339.55",0.01,"6,597,339.55","304,727.00",21.65,United States,NASDAQ,USD,1,--
STRT,STRATTEC SECURITY CORP,Consumer Discretionary,Equity,"6,588,736.20",0.01,"6,588,736.20","97,179.00",67.8,United States,NASDAQ,USD,1,--
NECB,NORTHEAST COMMUNITY BANCORP INC,Financials,Equity,"6,529,987.59",0.01,"6,529,987.59","331,977.00",19.67,United States,NASDAQ,USD,1,--
AVNW,AVIAT NETWORKS INC,Information Technology,Equity,"6,519,031.91",0.01,"6,519,031.91","279,427.00",23.33,United States,NASDAQ,USD,1,--
RCKT,ROCKET PHARMACEUTICALS INC,Health Care,Equity,"6,523,511.49",0.01,"6,523,511.49","2,019,663.00",3.23,United States,NASDAQ,USD,1,--
MH,MCGRAW HILL INC,Consumer Discretionary,Equity,"6,500,373.00",0.01,"6,500,373.00","578,325.00",11.24,United States,New York Stock Exchange Inc.,USD,1,--
SB,SAFE BULKERS INC,Industrials,Equity,"6,483,913.17",0.01,"6,483,913.17","1,376,627.00",4.71,Monaco,New York Stock Exchange Inc.,USD,1,--
FSTR,LB FOSTER,Industrials,Equity,"6,484,405.20",0.01,"6,484,405.20","237,524.00",27.3,United States,NASDAQ,USD,1,--
BOC,BOSTON OMAHA CORP CLASS A,Communication,Equity,"6,477,669.95",0.01,"6,477,669.95","516,149.00",12.55,United States,New York Stock Exchange Inc.,USD,1,--
CDZI,CADIZ INC,Utilities,Equity,"6,482,357.00",0.01,"6,482,357.00","1,322,930.00",4.9,United States,NASDAQ,USD,1,--
NEWT,NEWTEKONE INC,Financials,Equity,"6,460,146.56",0.01,"6,460,146.56","634,592.00",10.18,United States,NASDAQ,USD,1,--
FRPH,FRP HOLDINGS INC,Real Estate,Equity,"6,454,456.60",0.01,"6,454,456.60","281,854.00",22.9,United States,NASDAQ,USD,1,--
ALDX,ALDEYRA THERAPEUTICS INC,Health Care,Equity,"6,443,533.72",0.01,"6,443,533.72","1,339,612.00",4.81,United States,NASDAQ,USD,1,--
NGNE,NEUROGENE INC,Health Care,Equity,"6,437,803.48",0.01,"6,437,803.48","241,478.00",26.66,United States,NASDAQ,USD,1,--
ORGO,ORGANOGENESIS HOLDINGS INC CLASS A,Health Care,Equity,"6,438,852.48",0.01,"6,438,852.48","1,655,232.00",3.89,United States,NASDAQ,USD,1,--
MVIS,MICROVISION INC,Information Technology,Equity,"6,366,162.60",0.01,"6,366,162.60","6,063,012.00",1.05,United States,NASDAQ,USD,1,--
CERS,CERUS CORP,Health Care,Equity,"6,351,923.10",0.01,"6,351,923.10","4,504,910.00",1.41,United States,NASDAQ,USD,1,--
WOW,WIDEOPENWEST INC,Communication,Equity,"6,328,368.00",0.01,"6,328,368.00","1,233,600.00",5.13,United States,New York Stock Exchange Inc.,USD,1,--
EGHT,8X8 INC,Information Technology,Equity,"6,321,741.82",0.01,"6,321,741.82","3,209,006.00",1.97,United States,NASDAQ,USD,1,--
CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,Equity,"6,326,164.80",0.01,"6,326,164.80","114,480.00",55.26,United States,NASDAQ,USD,1,--
TSBK,TIMBERLAND BANCORP INC,Financials,Equity,"6,316,226.28",0.01,"6,316,226.28","192,803.00",32.76,United States,NASDAQ,USD,1,--
RNGR,RANGER ENERGY SERVICES INC CLASS A,Energy,Equity,"6,310,110.04",0.01,"6,310,110.04","457,918.00",13.78,United States,New York Stock Exchange Inc.,USD,1,--
QSI,QUANTUM SI INC CLASS A,Health Care,Equity,"6,290,550.75",0.01,"6,290,550.75","3,812,455.00",1.65,United States,NASDAQ,USD,1,--
THRY,THRYV HOLDINGS INC,Communication,Equity,"6,267,143.36",0.01,"6,267,143.36","910,922.00",6.88,United States,NASDAQ,USD,1,--
ALMS,ALUMIS INC,Health Care,Equity,"6,260,027.44",0.01,"6,260,027.44","1,326,277.00",4.72,United States,NASDAQ,USD,1,--
HDSN,HUDSON TECHNOLOGIES INC,Industrials,Equity,"6,252,386.40",0.01,"6,252,386.40","933,192.00",6.7,United States,NASDAQ,USD,1,--
EGAN,EGAIN CORP,Information Technology,Equity,"6,253,353.60",0.01,"6,253,353.60","439,140.00",14.24,United States,NASDAQ,USD,1,--
DRUG,BRIGHT MINDS BIOSCIENCES INC,Health Care,Equity,"6,255,255.02",0.01,"6,255,255.02","111,482.00",56.11,United States,NASDAQ,USD,1,--
HYLN,HYLIION HOLDINGS CORP,Industrials,Equity,"6,235,268.00",0.01,"6,235,268.00","2,997,725.00",2.08,United States,Nyse Mkt Llc,USD,1,--
OEC,ORION SA,Materials,Equity,"6,227,721.18",0.01,"6,227,721.18","1,356,802.00",4.59,United States,New York Stock Exchange Inc.,USD,1,--
RMR,RMR GROUP INC CLASS A,Real Estate,Equity,"6,221,566.00",0.01,"6,221,566.00","393,770.00",15.8,United States,NASDAQ,USD,1,--
ONIT,ONITY GROUP INC,Financials,Equity,"6,223,832.16",0.01,"6,223,832.16","161,616.00",38.51,United States,New York Stock Exchange Inc.,USD,1,--
IPI,INTREPID POTASH INC,Materials,Equity,"6,213,579.12",0.01,"6,213,579.12","259,548.00",23.94,United States,New York Stock Exchange Inc.,USD,1,--
RR,RICHTECH ROBOTICS INC CLASS B,Industrials,Equity,"6,207,229.20",0.01,"6,207,229.20","1,668,610.00",3.72,United States,NASDAQ,USD,1,--
LILA,LIBERTY LATIN AMERICA LTD CLASS A,Communication,Equity,"6,187,953.48",0.01,"6,187,953.48","728,852.00",8.49,United States,NASDAQ,USD,1,--
BRY,BERRY,Energy,Equity,"6,183,982.70",0.01,"6,183,982.70","1,879,630.00",3.29,United States,NASDAQ,USD,1,--
DCTH,DELCATH SYS INC,Health Care,Equity,"6,173,150.40",0.01,"6,173,150.40","714,485.00",8.64,United States,NASDAQ,USD,1,--
CIA,CITIZENS INC CLASS A,Financials,Equity,"6,128,959.50",0.01,"6,128,959.50","1,065,906.00",5.75,United States,New York Stock Exchange Inc.,USD,1,--
BKTI,BK TECHNOLOGIES CORP,Information Technology,Equity,"6,103,716.56",0.01,"6,103,716.56","75,058.00",81.32,United States,Nyse Mkt Llc,USD,1,--
SPOK,SPOK HOLDINGS INC,Communication,Equity,"6,091,949.94",0.01,"6,091,949.94","458,386.00",13.29,United States,NASDAQ,USD,1,--
DSGR,DISTRIBUTION SOLUTIONS GROUP INC,Industrials,Equity,"6,092,134.47",0.01,"6,092,134.47","232,613.00",26.19,United States,NASDAQ,USD,1,--
BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,Equity,"6,066,704.88",0.01,"6,066,704.88","16,776.00",361.63,United States,New York Stock Exchange Inc.,USD,1,--
WOOF,PETCO HEALTH AND WELLNESS COMPANY,Consumer Discretionary,Equity,"6,050,886.76",0.01,"6,050,886.76","1,927,034.00",3.14,United States,NASDAQ,USD,1,--
MBCN,MIDDLEFIELD BANC CORP,Financials,Equity,"6,050,956.80",0.01,"6,050,956.80","180,088.00",33.6,United States,NASDAQ,USD,1,--
SLDB,SOLID BIOSCIENCES INC,Health Care,Equity,"6,051,437.56",0.01,"6,051,437.56","1,435,691.00",4.21,United States,NASDAQ,USD,1,--
MCHB,MECHANICS BANCORP CLASS A,Financials,Equity,"6,042,568.70",0.01,"6,042,568.70","458,465.00",13.18,United States,NASDAQ,USD,1,--
PLBC,PLUMAS BANCORP,Financials,Equity,"6,046,496.34",0.01,"6,046,496.34","146,298.00",41.33,United States,NASDAQ,USD,1,--
WSBF,WATERSTONE FINANCIAL INC,Financials,Equity,"5,994,703.64",0.01,"5,994,703.64","395,429.00",15.16,United States,NASDAQ,USD,1,--
BZAI,BLAIZE HOLDINGS INC,Information Technology,Equity,"5,997,746.48",0.01,"5,997,746.48","1,812,008.00",3.31,United States,NASDAQ,USD,1,--
VTEX,VTEX CLASS A,Information Technology,Equity,"6,000,099.84",0.01,"6,000,099.84","1,388,912.00",4.32,Brazil,New York Stock Exchange Inc.,USD,1,--
AMCX,AMC NETWORKS CLASS A INC,Communication,Equity,"5,917,493.50",0.01,"5,917,493.50","816,206.00",7.25,United States,NASDAQ,USD,1,--
ISTR,INVESTAR HOLDING CORP,Financials,Equity,"5,919,016.25",0.01,"5,919,016.25","251,125.00",23.57,United States,NASDAQ,USD,1,--
MEC,MAYVILLE ENGINEERING COMPANY INC,Industrials,Equity,"5,893,088.79",0.01,"5,893,088.79","353,091.00",16.69,United States,New York Stock Exchange Inc.,USD,1,--
VNDA,VANDA PHARMACEUTICALS INC,Health Care,Equity,"5,880,589.47",0.01,"5,880,589.47","1,333,467.00",4.41,United States,NASDAQ,USD,1,--
FVR,FRONTVIEW REIT INC,Real Estate,Equity,"5,883,464.58",0.01,"5,883,464.58","451,879.00",13.02,United States,New York Stock Exchange Inc.,USD,1,--
TBCH,TURTLE BEACH CORP,Information Technology,Equity,"5,867,516.20",0.01,"5,867,516.20","392,476.00",14.95,United States,NASDAQ,USD,1,--
ACRE,ARES COMMERCIAL REAL ESTATE REIT C,Financials,Equity,"5,848,970.34",0.01,"5,848,970.34","1,302,666.00",4.49,United States,New York Stock Exchange Inc.,USD,1,--
CAPR,CAPRICOR THERAPEUTICS INC,Health Care,Equity,"5,839,357.52",0.01,"5,839,357.52","929,834.00",6.28,United States,NASDAQ,USD,1,--
AVIR,ATEA PHARMACEUTICALS INC,Health Care,Equity,"5,840,103.75",0.01,"5,840,103.75","1,796,955.00",3.25,United States,NASDAQ,USD,1,--
SPIR,SPIRE GLOBAL INC CLASS A,Industrials,Equity,"5,756,756.25",0.01,"5,756,756.25","657,915.00",8.75,United States,New York Stock Exchange Inc.,USD,1,--
MPAA,MOTORCAR PARTS OF AMERICA INC,Consumer Discretionary,Equity,"5,760,184.32",0.01,"5,760,184.32","333,344.00",17.28,United States,NASDAQ,USD,1,--
FRST,PRIMIS FINANCIAL CORP,Financials,Equity,"5,762,682.36",0.01,"5,762,682.36","535,068.00",10.77,United States,NASDAQ,USD,1,--
BKKT,BAKKT HOLDINGS INC CLASS A,Financials,Equity,"5,752,868.91",0.01,"5,752,868.91","269,961.00",21.31,United States,New York Stock Exchange Inc.,USD,1,--
PLTK,PLAYTIKA HOLDING CORP,Communication,Equity,"5,753,030.14",0.01,"5,753,030.14","1,376,323.00",4.18,United States,NASDAQ,USD,1,--
NFE,NEW FORTRESS ENERGY INC CLASS A,Energy,Equity,"5,715,771.60",0.01,"5,715,771.60","4,082,694.00",1.4,United States,NASDAQ,USD,1,--
OPFI,OPPFI INC CLASS A,Financials,Equity,"5,712,525.00",0.01,"5,712,525.00","604,500.00",9.45,United States,New York Stock Exchange Inc.,USD,1,--
ELDN,ELEDON PHARMACEUTICALS INC,Health Care,Equity,"5,676,769.80",0.01,"5,676,769.80","1,384,578.00",4.1,United States,NASDAQ,USD,1,--
OMI,OWENS & MINOR INC,Health Care,Equity,"5,671,988.40",0.01,"5,671,988.40","1,817,945.00",3.12,United States,New York Stock Exchange Inc.,USD,1,--
SLQT,SELECTQUOTE INC,Financials,Equity,"5,637,040.08",0.01,"5,637,040.08","3,355,381.00",1.68,United States,New York Stock Exchange Inc.,USD,1,--
MITT,AG MORTGAGE INVESTMENT TRUST REIT,Financials,Equity,"5,608,746.45",0.01,"5,608,746.45","716,315.00",7.83,United States,New York Stock Exchange Inc.,USD,1,23-Jul-21
TOI,ONCOLOGY INSTITUTE INC,Health Care,Equity,"5,605,835.88",0.01,"5,605,835.88","1,471,348.00",3.81,United States,NASDAQ,USD,1,--
EDIT,EDITAS MEDICINE INC,Health Care,Equity,"5,572,286.58",0.01,"5,572,286.58","2,071,482.00",2.69,United States,NASDAQ,USD,1,--
CRCT,CRICUT INC CLASS A,Consumer Discretionary,Equity,"5,557,779.52",0.01,"5,557,779.52","1,160,288.00",4.79,United States,NASDAQ,USD,1,--
JMSB,JOHN MARSHALL BANCORP INC,Financials,Equity,"5,545,971.20",0.01,"5,545,971.20","296,576.00",18.7,United States,NASDAQ,USD,1,--
LMNR,LIMONEIRA,Consumer Staples,Equity,"5,552,254.10",0.01,"5,552,254.10","401,755.00",13.82,United States,NASDAQ,USD,1,--
PACK,RANPAK HOLDINGS CORP CLASS A,Materials,Equity,"5,529,006.08",0.01,"5,529,006.08","1,119,232.00",4.94,United States,New York Stock Exchange Inc.,USD,1,--
LDI,LOANDEPOT INC CLASS A,Financials,Equity,"5,531,133.00",0.01,"5,531,133.00","2,087,220.00",2.65,United States,New York Stock Exchange Inc.,USD,1,--
AURA,AURA BIOSCIENCES INC,Health Care,Equity,"5,480,578.86",0.01,"5,480,578.86","1,013,046.00",5.41,United States,NASDAQ,USD,1,--
PESI,PERMA FIX ENVIRONMENTAL SERVICES I,Industrials,Equity,"5,460,721.44",0.01,"5,460,721.44","429,302.00",12.72,United States,NASDAQ,USD,1,--
NATR,NATURES SUNSHINE PRODUCTS INC,Consumer Staples,Equity,"5,452,896.96",0.01,"5,452,896.96","397,152.00",13.73,United States,NASDAQ,USD,1,--
ASLE,AERSALE CORP,Industrials,Equity,"5,455,527.24",0.01,"5,455,527.24","780,476.00",6.99,United States,NASDAQ,USD,1,--
FTK,FLOTEK INDUSTRIES INC,Materials,Equity,"5,444,534.70",0.01,"5,444,534.70","358,665.00",15.18,United States,New York Stock Exchange Inc.,USD,1,--
JELD,JELD WEN HOLDING INC,Industrials,Equity,"5,431,242.95",0.01,"5,431,242.95","2,097,005.00",2.59,United States,New York Stock Exchange Inc.,USD,1,--
MEI,METHODE ELECTRONICS INC,Information Technology,Equity,"5,381,317.50",0.01,"5,381,317.50","827,895.00",6.5,United States,New York Stock Exchange Inc.,USD,1,--
III,INFORMATION SERVICES GROUP INC,Information Technology,Equity,"5,312,562.39",0.01,"5,312,562.39","917,541.00",5.79,United States,NASDAQ,USD,1,--
MASS,908 DEVICES INC,Information Technology,Equity,"5,314,600.20",0.01,"5,314,600.20","681,359.00",7.8,United States,NASDAQ,USD,1,--
REFI,CHICAGO ATLANTIC REAL ESTATE FINAN,Financials,Equity,"5,291,085.99",0.01,"5,291,085.99","420,261.00",12.59,United States,NASDAQ,USD,1,--
FDBC,FIDELITY D AND D BANCORP INC,Financials,Equity,"5,279,785.28",0.01,"5,279,785.28","120,736.00",43.73,United States,NASDAQ,USD,1,--
HSHP,HIMALAYA SHIPPING LTD,Industrials,Equity,"5,264,570.88",0.01,"5,264,570.88","685,491.00",7.68,Norway,New York Stock Exchange Inc.,USD,1,--
FEIM,FREQUENCY ELECTRONICS INC,Information Technology,Equity,"5,256,900.88",0.01,"5,256,900.88","158,651.00",33.13,United States,NASDAQ,USD,1,--
HNST,THE HONEST COMPANY INC,Consumer Staples,Equity,"5,230,502.83",0.01,"5,230,502.83","2,244,851.00",2.33,United States,NASDAQ,USD,1,--
USNA,USANA HEALTH SCIENCES INC,Consumer Staples,Equity,"5,198,088.84",0.01,"5,198,088.84","271,299.00",19.16,United States,New York Stock Exchange Inc.,USD,1,--
PBYI,PUMA BIOTECHNOLOGY INC,Health Care,Equity,"5,187,198.80",0.01,"5,187,198.80","1,058,612.00",4.9,United States,NASDAQ,USD,1,--
JCAP,JEFFERSON CAPITAL INC,Financials,Equity,"5,179,614.72",0.01,"5,179,614.72","268,096.00",19.32,United States,NASDAQ,USD,1,--
CRDA,CRAWFORD CLASS A,Financials,Equity,"5,178,002.88",0.01,"5,178,002.88","469,022.00",11.04,United States,New York Stock Exchange Inc.,USD,1,--
AGL,AGILON HEALTH,Health Care,Equity,"5,159,361.57",0.01,"5,159,361.57","7,400,117.00",0.7,United States,New York Stock Exchange Inc.,USD,1,--
TH,TARGET HOSPITALITY CORP,Consumer Discretionary,Equity,"5,165,280.92",0.01,"5,165,280.92","792,221.00",6.52,United States,NASDAQ,USD,1,--
ENTA,ENANTA PHARMACEUTICALS INC,Health Care,Equity,"5,144,374.80",0.01,"5,144,374.80","476,331.00",10.8,United States,NASDAQ,USD,1,--
CADL,CANDEL THERAPEUTICS INC,Health Care,Equity,"5,130,758.10",0.01,"5,130,758.10","1,038,615.00",4.94,United States,NASDAQ,USD,1,--
KRRO,KORRO BIO INC,Health Care,Equity,"5,107,073.71",0.01,"5,107,073.71","156,803.00",32.57,United States,NASDAQ,USD,1,--
PCYO,PURE CYCLE CORP,Utilities,Equity,"5,084,353.40",0.01,"5,084,353.40","468,604.00",10.85,United States,NASDAQ,USD,1,--
QTRX,QUANTERIX CORP,Health Care,Equity,"5,053,886.97",0.01,"5,053,886.97","1,012,803.00",4.99,United States,NASDAQ,USD,1,--
ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,Health Care,Equity,"5,046,711.59",0.01,"5,046,711.59","608,771.00",8.29,United States,NASDAQ,USD,1,--
RCKY,ROCKY BRANDS INC,Consumer Discretionary,Equity,"5,047,802.77",0.01,"5,047,802.77","169,219.00",29.83,United States,NASDAQ,USD,1,--
LXEO,LEXEO THERAPEUTICS INC,Health Care,Equity,"5,011,541.90",0.01,"5,011,541.90","595,195.00",8.42,United States,NASDAQ,USD,1,--
TECX,TECTONIC THERAPEUTIC INC,Health Care,Equity,"5,002,155.90",0.01,"5,002,155.90","263,410.00",18.99,United States,NASDAQ,USD,1,--
LFMD,LIFEMD INC,Health Care,Equity,"4,981,435.66",0.01,"4,981,435.66","947,041.00",5.26,United States,NASDAQ,USD,1,--
ABL,ABACUS GLOBAL MANAGEMENT INC CLASS,Financials,Equity,"4,981,875.36",0.01,"4,981,875.36","943,537.00",5.28,United States,NASDAQ,USD,1,--
KRT,KARAT PACKAGING INC,Industrials,Equity,"4,969,368.00",0.01,"4,969,368.00","207,057.00",24,United States,NASDAQ,USD,1,--
EVEX,EVE HOLDING INC,Industrials,Equity,"4,971,758.61",0.01,"4,971,758.61","1,233,687.00",4.03,United States,New York Stock Exchange Inc.,USD,1,--
INSE,INSPIRED ENTERTAINMENT INC,Consumer Discretionary,Equity,"4,966,742.42",0.01,"4,966,742.42","612,422.00",8.11,United States,NASDAQ,USD,1,--
VMD,VIEMED HEALTHCARE INC,Health Care,Equity,"4,946,889.88",0.01,"4,946,889.88","790,238.00",6.26,United States,NASDAQ,USD,1,--
